d3mIndex,filename,bounding_box
216,/root/augmented_images/2017-06-27__12-30-24-561_plot_338_augmented.jpg,"948,840,948,1007,1115,1007,1115,840"
216,/root/augmented_images/2017-06-27__12-30-24-561_plot_338_augmented.jpg,"1122,1158,1122,1301,1265,1301,1265,1158"
216,/root/augmented_images/2017-06-27__12-30-24-561_plot_338_augmented.jpg,"942,1398,942,1535,1079,1535,1079,1398"
217,/root/augmented_images/2017-06-27__12-30-25-561_plot_338_augmented.jpg,"1038,162,1038,281,1157,281,1157,162"
217,/root/augmented_images/2017-06-27__12-30-25-561_plot_338_augmented.jpg,"1308,210,1308,383,1481,383,1481,210"
217,/root/augmented_images/2017-06-27__12-30-25-561_plot_338_augmented.jpg,"984,384,984,467,1067,467,1067,384"
217,/root/augmented_images/2017-06-27__12-30-25-561_plot_338_augmented.jpg,"936,870,936,1007,1073,1007,1073,870"
217,/root/augmented_images/2017-06-27__12-30-25-561_plot_338_augmented.jpg,"1008,1620,1008,1721,1109,1721,1109,1620"
217,/root/augmented_images/2017-06-27__12-30-25-561_plot_338_augmented.jpg,"936,1836,936,1979,1079,1979,1079,1836"
217,/root/augmented_images/2017-06-27__12-30-25-561_plot_338_augmented.jpg,"1170,1806,1170,1937,1301,1937,1301,1806"
217,/root/augmented_images/2017-06-27__12-30-25-561_plot_338_augmented.jpg,"1236,2220,1236,2363,1379,2363,1379,2220"
217,/root/augmented_images/2017-06-27__12-30-25-561_plot_338_augmented.jpg,"900,2442,900,2609,1067,2609,1067,2442"
217,/root/augmented_images/2017-06-27__12-30-25-561_plot_338_augmented.jpg,"966,2766,966,2867,1067,2867,1067,2766"
218,/root/augmented_images/2017-06-27__12-30-26-611_plot_338_augmented.jpg,"1164,222,1164,353,1295,353,1295,222"
218,/root/augmented_images/2017-06-27__12-30-26-611_plot_338_augmented.jpg,"1062,420,1062,539,1181,539,1181,420"
218,/root/augmented_images/2017-06-27__12-30-26-611_plot_338_augmented.jpg,"936,762,936,953,1127,953,1127,762"
218,/root/augmented_images/2017-06-27__12-30-26-611_plot_338_augmented.jpg,"960,1050,960,1175,1085,1175,1085,1050"
218,/root/augmented_images/2017-06-27__12-30-26-611_plot_338_augmented.jpg,"924,1152,924,1319,1091,1319,1091,1152"
218,/root/augmented_images/2017-06-27__12-30-26-611_plot_338_augmented.jpg,"1002,1380,1002,1499,1121,1499,1121,1380"
218,/root/augmented_images/2017-06-27__12-30-26-611_plot_338_augmented.jpg,"984,1764,984,1871,1091,1871,1091,1764"
218,/root/augmented_images/2017-06-27__12-30-26-611_plot_338_augmented.jpg,"900,2022,900,2135,1013,2135,1013,2022"
218,/root/augmented_images/2017-06-27__12-30-26-611_plot_338_augmented.jpg,"1218,1974,1218,2099,1343,2099,1343,1974"
218,/root/augmented_images/2017-06-27__12-30-26-611_plot_338_augmented.jpg,"1122,2364,1122,2489,1247,2489,1247,2364"
218,/root/augmented_images/2017-06-27__12-30-26-611_plot_338_augmented.jpg,"906,2508,906,2621,1019,2621,1019,2508"
222,/root/augmented_images/2017-06-27__13-27-44-826_plot_1630_augmented.jpg,"1341,1200,1341,1458,1599,1458,1599,1200"
222,/root/augmented_images/2017-06-27__13-27-44-826_plot_1630_augmented.jpg,"998,1398,998,1587,1187,1587,1187,1398"
222,/root/augmented_images/2017-06-27__13-27-44-826_plot_1630_augmented.jpg,"1474,1668,1474,1905,1711,1905,1711,1668"
222,/root/augmented_images/2017-06-27__13-27-44-826_plot_1630_augmented.jpg,"1311,-4,1311,149,1464,149,1464,-4"
223,/root/augmented_images/2017-06-27__13-27-45-846_plot_1630_augmented.jpg,"1161,1234,1161,1399,1326,1399,1326,1234"
223,/root/augmented_images/2017-06-27__13-27-45-846_plot_1630_augmented.jpg,"1715,1230,1715,1480,1965,1480,1965,1230"
223,/root/augmented_images/2017-06-27__13-27-45-846_plot_1630_augmented.jpg,"1489,2104,1489,2285,1670,2285,1670,2104"
223,/root/augmented_images/2017-06-27__13-27-45-846_plot_1630_augmented.jpg,"1355,3091,1355,3321,1585,3321,1585,3091"
224,/root/augmented_images/2017-06-27__13-27-46-816_plot_1630_augmented.jpg,"1246,3087,1246,3244,1403,3244,1403,3087"
224,/root/augmented_images/2017-06-27__13-27-46-816_plot_1630_augmented.jpg,"1849,3212,1849,3417,2054,3417,2054,3212"
225,/root/augmented_images/2017-06-27__13-28-21-466_plot_1629_augmented.jpg,"902,307,902,460,1055,460,1055,307"
226,/root/augmented_images/2017-06-27__13-28-24-436_plot_1629_augmented.jpg,"1825,2800,1825,2997,2022,2997,2022,2800"
226,/root/augmented_images/2017-06-27__13-28-24-436_plot_1629_augmented.jpg,"1719,3006,1719,3248,1961,3248,1961,3006"
226,/root/augmented_images/2017-06-27__13-28-24-436_plot_1629_augmented.jpg,"32,3083,32,3224,173,3224,173,3083"
227,/root/augmented_images/2017-06-27__13-28-26-426_plot_1572_augmented.jpg,"1088,1489,1088,1727,1326,1727,1326,1489"
227,/root/augmented_images/2017-06-27__13-28-26-426_plot_1572_augmented.jpg,"49,1934,49,2164,279,2164,279,1934"
227,/root/augmented_images/2017-06-27__13-28-26-426_plot_1572_augmented.jpg,"372,2241,372,2422,553,2422,553,2241"
227,/root/augmented_images/2017-06-27__13-28-26-426_plot_1572_augmented.jpg,"1024,2302,1024,2471,1193,2471,1193,2302"
227,/root/augmented_images/2017-06-27__13-28-26-426_plot_1572_augmented.jpg,"1117,2933,1117,3155,1339,3155,1339,2933"
227,/root/augmented_images/2017-06-27__13-28-26-426_plot_1572_augmented.jpg,"1566,2581,1566,2823,1808,2823,1808,2581"
227,/root/augmented_images/2017-06-27__13-28-26-426_plot_1572_augmented.jpg,"1885,2703,1885,2904,2086,2904,2086,2703"
227,/root/augmented_images/2017-06-27__13-28-26-426_plot_1572_augmented.jpg,"1938,2128,1938,2289,2099,2289,2099,2128"
227,/root/augmented_images/2017-06-27__13-28-26-426_plot_1572_augmented.jpg,"967,3115,967,3223,1075,3223,1075,3115"
228,/root/augmented_images/2017-06-27__13-28-27-416_plot_1572_augmented.jpg,"146,307,146,448,287,448,287,307"
228,/root/augmented_images/2017-06-27__13-28-27-416_plot_1572_augmented.jpg,"1072,570,1072,727,1229,727,1229,570"
228,/root/augmented_images/2017-06-27__13-28-27-416_plot_1572_augmented.jpg,"1651,728,1651,966,1889,966,1889,728"
228,/root/augmented_images/2017-06-27__13-28-27-416_plot_1572_augmented.jpg,"1991,736,1991,921,2176,921,2176,736"
228,/root/augmented_images/2017-06-27__13-28-27-416_plot_1572_augmented.jpg,"1181,1080,1181,1293,1394,1293,1394,1080"
228,/root/augmented_images/2017-06-27__13-28-27-416_plot_1572_augmented.jpg,"1165,1465,1165,1610,1310,1610,1310,1465"
228,/root/augmented_images/2017-06-27__13-28-27-416_plot_1572_augmented.jpg,"1635,1626,1635,1880,1889,1880,1889,1626"
228,/root/augmented_images/2017-06-27__13-28-27-416_plot_1572_augmented.jpg,"1307,1744,1307,1905,1468,1905,1468,1744"
228,/root/augmented_images/2017-06-27__13-28-27-416_plot_1572_augmented.jpg,"1388,1897,1388,2054,1545,2054,1545,1897"
228,/root/augmented_images/2017-06-27__13-28-27-416_plot_1572_augmented.jpg,"1485,2023,1485,2212,1674,2212,1674,2023"
228,/root/augmented_images/2017-06-27__13-28-27-416_plot_1572_augmented.jpg,"1392,2779,1392,2944,1557,2944,1557,2779"
228,/root/augmented_images/2017-06-27__13-28-27-416_plot_1572_augmented.jpg,"40,2496,40,2624,168,2624,168,2496"
229,/root/augmented_images/2017-06-27__13-28-28-436_plot_1572_augmented.jpg,"1161,878,1161,1047,1330,1047,1330,878"
229,/root/augmented_images/2017-06-27__13-28-28-436_plot_1572_augmented.jpg,"121,651,121,771,241,771,241,651"
229,/root/augmented_images/2017-06-27__13-28-28-436_plot_1572_augmented.jpg,"0,558,0,614,56,614,56,558"
229,/root/augmented_images/2017-06-27__13-28-28-436_plot_1572_augmented.jpg,"1100,2517,1100,2662,1245,2662,1245,2517"
229,/root/augmented_images/2017-06-27__13-28-28-436_plot_1572_augmented.jpg,"1424,2561,1424,2742,1605,2742,1605,2561"
229,/root/augmented_images/2017-06-27__13-28-28-436_plot_1572_augmented.jpg,"1614,2739,1614,2908,1783,2908,1783,2739"
229,/root/augmented_images/2017-06-27__13-28-28-436_plot_1572_augmented.jpg,"1262,2711,1262,2884,1435,2884,1435,2711"
229,/root/augmented_images/2017-06-27__13-28-28-436_plot_1572_augmented.jpg,"1088,2937,1088,3078,1229,3078,1229,2937"
229,/root/augmented_images/2017-06-27__13-28-28-436_plot_1572_augmented.jpg,"761,3018,761,3167,910,3167,910,3018"
229,/root/augmented_images/2017-06-27__13-28-28-436_plot_1572_augmented.jpg,"870,3160,870,3325,1035,3325,1035,3160"
229,/root/augmented_images/2017-06-27__13-28-28-436_plot_1572_augmented.jpg,"1218,8,1218,266,1476,266,1476,8"
230,/root/augmented_images/2017-06-27__13-28-29-426_plot_1572_augmented.jpg,"1113,570,1113,727,1270,727,1270,570"
230,/root/augmented_images/2017-06-27__13-28-29-426_plot_1572_augmented.jpg,"1432,736,1432,917,1613,917,1613,736"
230,/root/augmented_images/2017-06-27__13-28-29-426_plot_1572_augmented.jpg,"1622,801,1622,966,1787,966,1787,801"
230,/root/augmented_images/2017-06-27__13-28-29-426_plot_1572_augmented.jpg,"1270,837,1270,994,1427,994,1427,837"
230,/root/augmented_images/2017-06-27__13-28-29-426_plot_1572_augmented.jpg,"1048,1133,1048,1298,1213,1298,1213,1133"
230,/root/augmented_images/2017-06-27__13-28-29-426_plot_1572_augmented.jpg,"757,1137,757,1290,910,1290,910,1137"
230,/root/augmented_images/2017-06-27__13-28-29-426_plot_1572_augmented.jpg,"854,1323,854,1508,1039,1508,1039,1323"
230,/root/augmented_images/2017-06-27__13-28-29-426_plot_1572_augmented.jpg,"724,1630,724,1746,840,1746,840,1630"
230,/root/augmented_images/2017-06-27__13-28-29-426_plot_1572_augmented.jpg,"898,1808,898,1965,1055,1965,1055,1808"
230,/root/augmented_images/2017-06-27__13-28-29-426_plot_1572_augmented.jpg,"1084,1825,1084,1986,1245,1986,1245,1825"
230,/root/augmented_images/2017-06-27__13-28-29-426_plot_1572_augmented.jpg,"1246,1768,1246,1925,1403,1925,1403,1768"
230,/root/augmented_images/2017-06-27__13-28-29-426_plot_1572_augmented.jpg,"1550,1578,1550,1727,1699,1727,1699,1578"
230,/root/augmented_images/2017-06-27__13-28-29-426_plot_1572_augmented.jpg,"1902,1485,1902,1670,2087,1670,2087,1485"
230,/root/augmented_images/2017-06-27__13-28-29-426_plot_1572_augmented.jpg,"890,2205,890,2329,1014,2329,1014,2205"
231,/root/augmented_images/2017-06-27__13-31-05-197_plot_548_augmented.jpg,"1230,53,1230,222,1399,222,1399,53"
231,/root/augmented_images/2017-06-27__13-31-05-197_plot_548_augmented.jpg,"1400,134,1400,299,1565,299,1565,134"
231,/root/augmented_images/2017-06-27__13-31-05-197_plot_548_augmented.jpg,"1829,214,1829,448,2063,448,2063,214"
231,/root/augmented_images/2017-06-27__13-31-05-197_plot_548_augmented.jpg,"1732,1291,1732,1432,1873,1432,1873,1291"
231,/root/augmented_images/2017-06-27__13-31-05-197_plot_548_augmented.jpg,"1295,1064,1295,1176,1407,1176,1407,1064"
231,/root/augmented_images/2017-06-27__13-31-05-197_plot_548_augmented.jpg,"1121,991,1121,1164,1294,1164,1294,991"
231,/root/augmented_images/2017-06-27__13-31-05-197_plot_548_augmented.jpg,"1076,1052,1076,1172,1196,1172,1196,1052"
231,/root/augmented_images/2017-06-27__13-31-05-197_plot_548_augmented.jpg,"975,1084,975,1245,1136,1245,1136,1084"
231,/root/augmented_images/2017-06-27__13-31-05-197_plot_548_augmented.jpg,"1509,1477,1509,1577,1609,1577,1609,1477"
231,/root/augmented_images/2017-06-27__13-31-05-197_plot_548_augmented.jpg,"1137,1529,1137,1674,1282,1674,1282,1529"
231,/root/augmented_images/2017-06-27__13-31-05-197_plot_548_augmented.jpg,"1218,1707,1218,1823,1334,1823,1334,1707"
231,/root/augmented_images/2017-06-27__13-31-05-197_plot_548_augmented.jpg,"1169,1893,1169,2042,1318,2042,1318,1893"
231,/root/augmented_images/2017-06-27__13-31-05-197_plot_548_augmented.jpg,"1100,2205,1100,2338,1233,2338,1233,2205"
231,/root/augmented_images/2017-06-27__13-31-05-197_plot_548_augmented.jpg,"939,2181,939,2334,1092,2334,1092,2181"
231,/root/augmented_images/2017-06-27__13-31-05-197_plot_548_augmented.jpg,"963,2500,963,2572,1035,2572,1035,2500"
231,/root/augmented_images/2017-06-27__13-31-05-197_plot_548_augmented.jpg,"1048,2670,1048,2811,1189,2811,1189,2670"
231,/root/augmented_images/2017-06-27__13-31-05-197_plot_548_augmented.jpg,"1210,2593,1210,2734,1351,2734,1351,2593"
231,/root/augmented_images/2017-06-27__13-31-05-197_plot_548_augmented.jpg,"1643,2674,1643,2778,1747,2778,1747,2674"
231,/root/augmented_images/2017-06-27__13-31-05-197_plot_548_augmented.jpg,"1392,3115,1392,3268,1545,3268,1545,3115"
231,/root/augmented_images/2017-06-27__13-31-05-197_plot_548_augmented.jpg,"902,3034,902,3203,1071,3203,1071,3034"
234,/root/augmented_images/2017-06-27__13-31-08-207_plot_548_augmented.jpg,"1185,4,1185,132,1313,132,1313,4"
234,/root/augmented_images/2017-06-27__13-31-08-207_plot_548_augmented.jpg,"1444,0,1444,108,1552,108,1552,0"
234,/root/augmented_images/2017-06-27__13-31-08-207_plot_548_augmented.jpg,"1643,214,1643,322,1751,322,1751,214"
234,/root/augmented_images/2017-06-27__13-31-08-207_plot_548_augmented.jpg,"1177,259,1177,392,1310,392,1310,259"
234,/root/augmented_images/2017-06-27__13-31-08-207_plot_548_augmented.jpg,"1323,388,1323,504,1439,504,1439,388"
234,/root/augmented_images/2017-06-27__13-31-08-207_plot_548_augmented.jpg,"1270,526,1270,675,1419,675,1419,526"
234,/root/augmented_images/2017-06-27__13-31-08-207_plot_548_augmented.jpg,"1481,1432,1481,1609,1658,1609,1658,1432"
234,/root/augmented_images/2017-06-27__13-31-08-207_plot_548_augmented.jpg,"1897,1343,1897,1480,2034,1480,2034,1343"
234,/root/augmented_images/2017-06-27__13-31-08-207_plot_548_augmented.jpg,"2128,1331,2128,1488,2285,1488,2285,1331"
234,/root/augmented_images/2017-06-27__13-31-08-207_plot_548_augmented.jpg,"1331,1606,1331,1807,1532,1807,1532,1606"
234,/root/augmented_images/2017-06-27__13-31-08-207_plot_548_augmented.jpg,"1606,1970,1606,2244,1880,2244,1880,1970"
234,/root/augmented_images/2017-06-27__13-31-08-207_plot_548_augmented.jpg,"1995,2156,1995,2406,2245,2406,2245,2156"
234,/root/augmented_images/2017-06-27__13-31-08-207_plot_548_augmented.jpg,"1695,2480,1695,2633,1848,2633,1848,2480"
234,/root/augmented_images/2017-06-27__13-31-08-207_plot_548_augmented.jpg,"1287,2144,1287,2309,1452,2309,1452,2144"
234,/root/augmented_images/2017-06-27__13-31-08-207_plot_548_augmented.jpg,"1473,2723,1473,2900,1650,2900,1650,2723"
235,/root/augmented_images/2017-06-28__10-06-03-052_plot_253_augmented.jpg,"704,494,704,582,792,582,792,494"
235,/root/augmented_images/2017-06-28__10-06-03-052_plot_253_augmented.jpg,"1392,1129,1392,1338,1601,1338,1601,1129"
235,/root/augmented_images/2017-06-28__10-06-03-052_plot_253_augmented.jpg,"720,1011,720,1115,824,1115,824,1011"
235,/root/augmented_images/2017-06-28__10-06-03-052_plot_253_augmented.jpg,"514,2290,514,2552,776,2552,776,2290"
238,/root/augmented_images/2017-06-28__10-07-02-922_plot_637_augmented.jpg,"1315,4,1315,347,1658,347,1658,4"
238,/root/augmented_images/2017-06-28__10-07-02-922_plot_637_augmented.jpg,"1388,320,1388,493,1561,493,1561,320"
238,/root/augmented_images/2017-06-28__10-07-02-922_plot_637_augmented.jpg,"1052,599,1052,885,1338,885,1338,599"
238,/root/augmented_images/2017-06-28__10-07-02-922_plot_637_augmented.jpg,"1533,1003,1533,1229,1759,1229,1759,1003"
238,/root/augmented_images/2017-06-28__10-07-02-922_plot_637_augmented.jpg,"1060,1056,1060,1290,1294,1290,1294,1056"
238,/root/augmented_images/2017-06-28__10-07-02-922_plot_637_augmented.jpg,"1493,1436,1493,1678,1735,1678,1735,1436"
238,/root/augmented_images/2017-06-28__10-07-02-922_plot_637_augmented.jpg,"1367,1598,1367,1803,1572,1803,1572,1598"
238,/root/augmented_images/2017-06-28__10-07-02-922_plot_637_augmented.jpg,"1109,1566,1109,1634,1177,1634,1177,1566"
238,/root/augmented_images/2017-06-28__10-07-02-922_plot_637_augmented.jpg,"1242,2031,1242,2228,1439,2228,1439,2031"
238,/root/augmented_images/2017-06-28__10-07-02-922_plot_637_augmented.jpg,"1100,2302,1100,2483,1281,2483,1281,2302"
238,/root/augmented_images/2017-06-28__10-07-02-922_plot_637_augmented.jpg,"1388,2213,1388,2398,1573,2398,1573,2213"
238,/root/augmented_images/2017-06-28__10-07-02-922_plot_637_augmented.jpg,"1630,2189,1630,2305,1746,2305,1746,2189"
238,/root/augmented_images/2017-06-28__10-07-02-922_plot_637_augmented.jpg,"1396,2630,1396,2831,1597,2831,1597,2630"
238,/root/augmented_images/2017-06-28__10-07-02-922_plot_637_augmented.jpg,"1210,3042,1210,3138,1306,3138,1306,3042"
239,/root/augmented_images/2017-06-28__10-07-03-932_plot_637_augmented.jpg,"1295,716,1295,820,1399,820,1399,716"
239,/root/augmented_images/2017-06-28__10-07-03-932_plot_637_augmented.jpg,"1311,1048,1311,1375,1638,1375,1638,1048"
239,/root/augmented_images/2017-06-28__10-07-03-932_plot_637_augmented.jpg,"1550,1541,1550,1657,1666,1657,1666,1541"
239,/root/augmented_images/2017-06-28__10-07-03-932_plot_637_augmented.jpg,"1307,1606,1307,1828,1529,1828,1529,1606"
239,/root/augmented_images/2017-06-28__10-07-03-932_plot_637_augmented.jpg,"1416,1853,1416,2107,1670,2107,1670,1853"
239,/root/augmented_images/2017-06-28__10-07-03-932_plot_637_augmented.jpg,"1048,2286,1048,2560,1322,2560,1322,2286"
239,/root/augmented_images/2017-06-28__10-07-03-932_plot_637_augmented.jpg,"1105,2735,1105,2912,1282,2912,1282,2735"
239,/root/augmented_images/2017-06-28__10-07-03-932_plot_637_augmented.jpg,"1517,2703,1517,2937,1751,2937,1751,2703"
239,/root/augmented_images/2017-06-28__10-07-03-932_plot_637_augmented.jpg,"1448,3119,1448,3385,1714,3385,1714,3119"
240,/root/augmented_images/2017-06-28__10-09-11-744_plot_1469_augmented.jpg,"1242,53,1242,181,1370,181,1370,53"
240,/root/augmented_images/2017-06-28__10-09-11-744_plot_1469_augmented.jpg,"833,1169,833,1326,990,1326,990,1169"
240,/root/augmented_images/2017-06-28__10-09-11-744_plot_1469_augmented.jpg,"1274,2059,1274,2187,1402,2187,1402,2059"
240,/root/augmented_images/2017-06-28__10-09-11-744_plot_1469_augmented.jpg,"1307,235,1307,363,1435,363,1435,235"
241,/root/augmented_images/2017-06-28__10-09-12-804_plot_1469_augmented.jpg,"1347,239,1347,339,1447,339,1447,239"
241,/root/augmented_images/2017-06-28__10-09-12-804_plot_1469_augmented.jpg,"1226,392,1226,585,1419,585,1419,392"
241,/root/augmented_images/2017-06-28__10-09-12-804_plot_1469_augmented.jpg,"1278,801,1278,929,1406,929,1406,801"
241,/root/augmented_images/2017-06-28__10-09-12-804_plot_1469_augmented.jpg,"1226,1105,1226,1242,1363,1242,1363,1105"
241,/root/augmented_images/2017-06-28__10-09-12-804_plot_1469_augmented.jpg,"1210,1274,1210,1402,1338,1402,1338,1274"
241,/root/augmented_images/2017-06-28__10-09-12-804_plot_1469_augmented.jpg,"1270,1728,1270,1865,1407,1865,1407,1728"
241,/root/augmented_images/2017-06-28__10-09-12-804_plot_1469_augmented.jpg,"1246,1946,1246,2042,1342,2042,1342,1946"
241,/root/augmented_images/2017-06-28__10-09-12-804_plot_1469_augmented.jpg,"1226,2132,1226,2236,1330,2236,1330,2132"
242,/root/augmented_images/2017-06-28__10-09-29-734_plot_1597_augmented.jpg,"1501,4,1501,157,1654,157,1654,4"
242,/root/augmented_images/2017-06-28__10-09-29-734_plot_1597_augmented.jpg,"1347,465,1347,699,1581,699,1581,465"
242,/root/augmented_images/2017-06-28__10-09-29-734_plot_1597_augmented.jpg,"1578,757,1578,922,1743,922,1743,757"
242,/root/augmented_images/2017-06-28__10-09-29-734_plot_1597_augmented.jpg,"1242,870,1242,1083,1455,1083,1455,870"
242,/root/augmented_images/2017-06-28__10-09-29-734_plot_1597_augmented.jpg,"1181,1242,1181,1443,1382,1443,1382,1242"
242,/root/augmented_images/2017-06-28__10-09-29-734_plot_1597_augmented.jpg,"1404,1363,1404,1593,1634,1593,1634,1363"
242,/root/augmented_images/2017-06-28__10-09-29-734_plot_1597_augmented.jpg,"1752,1307,1752,1435,1880,1435,1880,1307"
242,/root/augmented_images/2017-06-28__10-09-29-734_plot_1597_augmented.jpg,"1910,1262,1910,1378,2026,1378,2026,1262"
242,/root/augmented_images/2017-06-28__10-09-29-734_plot_1597_augmented.jpg,"1456,1626,1456,1807,1637,1807,1637,1626"
242,/root/augmented_images/2017-06-28__10-09-29-734_plot_1597_augmented.jpg,"1177,1715,1177,1932,1394,1932,1394,1715"
242,/root/augmented_images/2017-06-28__10-09-29-734_plot_1597_augmented.jpg,"1323,1833,1323,2071,1561,2071,1561,1833"
242,/root/augmented_images/2017-06-28__10-09-29-734_plot_1597_augmented.jpg,"1485,2148,1485,2301,1638,2301,1638,2148"
